,Unnamed: 0,Unnamed: 0.1,Timestamp,Open,High,Low,Close,Volume,24m Volume RA,24m Close Price RA
360,360,2019-01-18 16:31:00+00:00,2019-01-18 16:31:00+00:00,6.289e-05,6.469e-05,6.289e-05,6.39e-05,350,200.7083333333333,6.621874999999998e-05
361,361,2019-01-18 16:32:00+00:00,2019-01-18 16:32:00+00:00,6.397e-05,6.449e-05,6.364e-05,6.397e-05,191,202.125,6.603374999999998e-05
362,362,2019-01-18 16:33:00+00:00,2019-01-18 16:33:00+00:00,6.393e-05,6.413e-05,6.35e-05,6.371e-05,125,204.91666666666663,6.583749999999998e-05
363,363,2019-01-18 16:34:00+00:00,2019-01-18 16:34:00+00:00,6.365e-05,6.42e-05,6.358e-05,6.387e-05,69,204.66666666666663,6.564791666666662e-05
364,364,2019-01-18 16:35:00+00:00,2019-01-18 16:35:00+00:00,6.387e-05,6.48e-05,6.387e-05,6.407e-05,167,208.2083333333333,6.54658333333333e-05
365,365,2019-01-18 16:36:00+00:00,2019-01-18 16:36:00+00:00,6.411e-05,6.478e-05,6.373e-05,6.471e-05,143,210.04166666666663,6.531041666666662e-05
366,366,2019-01-18 16:37:00+00:00,2019-01-18 16:37:00+00:00,6.462e-05,6.47e-05,6.372e-05,6.372e-05,159,214.3333333333333,6.511416666666662e-05
367,367,2019-01-18 16:38:00+00:00,2019-01-18 16:38:00+00:00,6.381e-05,6.462e-05,6.376e-05,6.422e-05,133,216.25,6.493833333333331e-05
368,368,2019-01-18 16:39:00+00:00,2019-01-18 16:39:00+00:00,6.423e-05,6.449e-05,6.373e-05,6.412e-05,100,215.75,6.473541666666662e-05
369,369,2019-01-18 16:40:00+00:00,2019-01-18 16:40:00+00:00,6.414e-05,6.47e-05,6.39e-05,6.468e-05,85,214.75,6.456958333333331e-05
370,370,2019-01-18 16:41:00+00:00,2019-01-18 16:41:00+00:00,6.468e-05,6.47e-05,6.424e-05,6.441e-05,107,215.4583333333333,6.438666666666664e-05
371,371,2019-01-18 16:42:00+00:00,2019-01-18 16:42:00+00:00,6.454e-05,6.466e-05,6.409e-05,6.409e-05,99,217.2083333333333,6.418916666666664e-05
372,372,2019-01-18 16:43:00+00:00,2019-01-18 16:43:00+00:00,6.409999999999999e-05,6.43e-05,6.285e-05,6.338e-05,233,221.91666666666663,6.395499999999998e-05
373,373,2019-01-18 16:44:00+00:00,2019-01-18 16:44:00+00:00,6.333e-05,6.334e-05,6.211e-05,6.237e-05,162,212.3333333333333,6.381124999999998e-05
374,374,2019-01-18 16:45:00+00:00,2019-01-18 16:45:00+00:00,6.264e-05,6.316e-05,6.254e-05,6.278e-05,109,186.0,6.37408333333333e-05
375,375,2019-01-18 16:46:00+00:00,2019-01-18 16:46:00+00:00,6.278e-05,6.35e-05,6.24e-05,6.274e-05,146,175.83333333333337,6.370583333333329e-05
376,376,2019-01-18 16:47:00+00:00,2019-01-18 16:47:00+00:00,6.274e-05,6.279e-05,6.245e-05,6.25e-05,83,168.95833333333334,6.364374999999996e-05
377,377,2019-01-18 16:48:00+00:00,2019-01-18 16:48:00+00:00,6.25e-05,6.277e-05,6.25e-05,6.254e-05,68,158.29166666666666,6.354083333333329e-05
378,378,2019-01-18 16:49:00+00:00,2019-01-18 16:49:00+00:00,6.251e-05,6.257e-05,6.161e-05,6.178e-05,165,155.875,6.343416666666664e-05
379,379,2019-01-18 16:50:00+00:00,2019-01-18 16:50:00+00:00,6.176e-05,6.186e-05,6.095e-05,6.133e-05,295,155.33333333333334,6.33683333333333e-05
380,380,2019-01-18 16:51:00+00:00,2019-01-18 16:51:00+00:00,6.15e-05,6.167e-05,5.989e-05,6.001e-05,368,162.29166666666666,6.323124999999998e-05
381,381,2019-01-18 16:52:00+00:00,2019-01-18 16:52:00+00:00,5.992e-05,6.094e-05,5.971e-05,6e-05,394,171.45833333333334,6.310874999999996e-05
382,382,2019-01-18 16:53:00+00:00,2019-01-18 16:53:00+00:00,6.042e-05,6.144e-05,6.001e-05,6.108e-05,325,178.54166666666663,6.303666666666664e-05
383,383,2019-01-18 16:54:00+00:00,2019-01-18 16:54:00+00:00,6.107e-05,6.139e-05,6.032e-05,6.051e-05,250,180.25,6.29370833333333e-05
384,384,2019-01-18 16:55:00+00:00,2019-01-18 16:55:00+00:00,6.041e-05,6.101e-05,6.027e-05,6.027e-05,164,172.5,6.27858333333333e-05
385,385,2019-01-18 16:56:00+00:00,2019-01-18 16:56:00+00:00,6.024e-05,6.024e-05,5.932e-05,5.978e-05,254,175.125,6.261124999999996e-05
386,386,2019-01-18 16:57:00+00:00,2019-01-18 16:57:00+00:00,5.975e-05,6.012e-05,5.955e-05,6.011e-05,230,179.5,6.246124999999996e-05
387,387,2019-01-18 16:58:00+00:00,2019-01-18 16:58:00+00:00,6e-05,6.063e-05,5.984e-05,6.041e-05,216,185.625,6.23170833333333e-05
388,388,2019-01-18 16:59:00+00:00,2019-01-18 16:59:00+00:00,6.035e-05,6.119e-05,6.032e-05,6.089e-05,197,186.875,6.21845833333333e-05
389,389,2019-01-18 17:00:00+00:00,2019-01-18 17:00:00+00:00,6.089e-05,6.1e-05,6.02e-05,6.022e-05,119,185.875,6.199749999999996e-05
390,390,2019-01-18 17:01:00+00:00,2019-01-18 17:01:00+00:00,6.038e-05,6.065e-05,5.98e-05,5.981e-05,169,186.29166666666663,6.183458333333329e-05
391,391,2019-01-18 17:02:00+00:00,2019-01-18 17:02:00+00:00,5.98e-05,6.071e-05,5.889e-05,6.023e-05,362,195.8333333333333,6.16683333333333e-05
392,392,2019-01-18 17:03:00+00:00,2019-01-18 17:03:00+00:00,6.034e-05,6.073e-05,5.956e-05,6.015e-05,159,198.29166666666663,6.150291666666663e-05
393,393,2019-01-18 17:04:00+00:00,2019-01-18 17:04:00+00:00,6.021e-05,6.063e-05,5.984e-05,6.019e-05,141,200.625,6.131583333333329e-05
394,394,2019-01-18 17:05:00+00:00,2019-01-18 17:05:00+00:00,6.031e-05,6.208e-05,6.02e-05,6.208e-05,322,209.5833333333333,6.121874999999995e-05
395,395,2019-01-18 17:06:00+00:00,2019-01-18 17:06:00+00:00,6.209e-05,6.311e-05,6.2e-05,6.213e-05,446,224.04166666666663,6.11370833333333e-05
396,396,2019-01-18 17:07:00+00:00,2019-01-18 17:07:00+00:00,6.214e-05,6.257e-05,6.119e-05,6.257e-05,298,226.75,6.11033333333333e-05
397,397,2019-01-18 17:08:00+00:00,2019-01-18 17:08:00+00:00,6.251e-05,6.268e-05,6.136e-05,6.25e-05,187,227.79166666666663,6.110874999999997e-05
398,398,2019-01-18 17:09:00+00:00,2019-01-18 17:09:00+00:00,6.25e-05,6.330000000000001e-05,6.221e-05,6.25e-05,259,234.04166666666663,6.10970833333333e-05
399,399,2019-01-18 17:10:00+00:00,2019-01-18 17:10:00+00:00,6.252e-05,6.341e-05,6.2e-05,6.319e-05,265,239.0,6.111583333333331e-05
400,400,2019-01-18 17:11:00+00:00,2019-01-18 17:11:00+00:00,6.339e-05,6.342e-05,6.245e-05,6.306e-05,292,247.7083333333333,6.113916666666665e-05
401,401,2019-01-18 17:12:00+00:00,2019-01-18 17:12:00+00:00,6.286e-05,6.383e-05,6.265e-05,6.367e-05,221,254.0833333333333,6.118624999999997e-05
402,402,2019-01-18 17:13:00+00:00,2019-01-18 17:13:00+00:00,6.371e-05,6.4e-05,6.307e-05,6.382e-05,223,256.5,6.127124999999998e-05
403,403,2019-01-18 17:14:00+00:00,2019-01-18 17:14:00+00:00,6.381e-05,6.383e-05,6.324e-05,6.327e-05,162,250.9583333333333,6.135208333333331e-05
404,404,2019-01-18 17:15:00+00:00,2019-01-18 17:15:00+00:00,6.326e-05,6.326e-05,6.205e-05,6.23e-05,249,246.0,6.144749999999998e-05
405,405,2019-01-18 17:16:00+00:00,2019-01-18 17:16:00+00:00,6.231e-05,6.267e-05,6.15e-05,6.181e-05,224,238.91666666666663,6.152291666666664e-05
406,406,2019-01-18 17:17:00+00:00,2019-01-18 17:17:00+00:00,6.198e-05,6.28e-05,6.172e-05,6.243e-05,130,230.79166666666663,6.157916666666665e-05
407,407,2019-01-18 17:18:00+00:00,2019-01-18 17:18:00+00:00,6.24e-05,6.319e-05,6.24e-05,6.282e-05,202,228.79166666666663,6.167541666666665e-05
408,408,2019-01-18 17:19:00+00:00,2019-01-18 17:19:00+00:00,6.282e-05,6.3e-05,6.251e-05,6.282e-05,131,227.41666666666663,6.178166666666664e-05
409,409,2019-01-18 17:20:00+00:00,2019-01-18 17:20:00+00:00,6.278e-05,6.282e-05,6.224e-05,6.226e-05,106,221.25,6.188499999999998e-05
410,410,2019-01-18 17:21:00+00:00,2019-01-18 17:21:00+00:00,6.223e-05,6.238e-05,6.12e-05,6.15e-05,215,220.625,6.194291666666664e-05
411,411,2019-01-18 17:22:00+00:00,2019-01-18 17:22:00+00:00,6.175e-05,6.252e-05,6.149e-05,6.198e-05,111,216.25,6.200833333333331e-05
412,412,2019-01-18 17:23:00+00:00,2019-01-18 17:23:00+00:00,6.203e-05,6.213e-05,6.122e-05,6.14e-05,94,211.9583333333333,6.202958333333331e-05
413,413,2019-01-18 17:24:00+00:00,2019-01-18 17:24:00+00:00,6.134e-05,6.148e-05,6.106e-05,6.148e-05,88,210.66666666666663,6.208208333333331e-05
414,414,2019-01-18 17:25:00+00:00,2019-01-18 17:25:00+00:00,6.163e-05,6.195e-05,6.15e-05,6.159e-05,101,207.8333333333333,6.215624999999997e-05
415,415,2019-01-18 17:26:00+00:00,2019-01-18 17:26:00+00:00,6.152e-05,6.187e-05,6.101e-05,6.145e-05,69,195.625,6.220708333333331e-05
416,416,2019-01-18 17:27:00+00:00,2019-01-18 17:27:00+00:00,6.145e-05,6.194e-05,6.13e-05,6.192e-05,93,192.875,6.228083333333332e-05
417,417,2019-01-18 17:28:00+00:00,2019-01-18 17:28:00+00:00,6.181e-05,6.261e-05,6.142e-05,6.171e-05,234,196.75,6.234416666666666e-05
418,418,2019-01-18 17:29:00+00:00,2019-01-18 17:29:00+00:00,6.18e-05,6.183e-05,6.13e-05,6.13e-05,100,187.5,6.231166666666666e-05
419,419,2019-01-18 17:30:00+00:00,2019-01-18 17:30:00+00:00,6.124e-05,6.2e-05,6.02e-05,6.115e-05,227,178.375,6.227083333333333e-05
420,420,2019-01-18 17:31:00+00:00,2019-01-18 17:31:00+00:00,6.136e-05,6.234e-05,6.123e-05,6.23e-05,121,171.0,6.225958333333331e-05
421,421,2019-01-18 17:32:00+00:00,2019-01-18 17:32:00+00:00,6.208e-05,6.223e-05,6.169e-05,6.169e-05,94,167.125,6.222583333333332e-05
422,422,2019-01-18 17:33:00+00:00,2019-01-18 17:33:00+00:00,6.169e-05,6.275e-05,6.15e-05,6.261e-05,125,161.54166666666666,6.223041666666666e-05
423,423,2019-01-18 17:34:00+00:00,2019-01-18 17:34:00+00:00,6.272e-05,6.436e-05,6.266e-05,6.432e-05,366,165.75,6.227749999999998e-05
424,424,2019-01-18 17:35:00+00:00,2019-01-18 17:35:00+00:00,6.431e-05,6.448e-05,6.256e-05,6.381e-05,380,169.41666666666666,6.230874999999999e-05
425,425,2019-01-18 17:36:00+00:00,2019-01-18 17:36:00+00:00,6.389e-05,6.389e-05,6.3e-05,6.356e-05,144,166.20833333333334,6.230416666666665e-05
426,426,2019-01-18 17:37:00+00:00,2019-01-18 17:37:00+00:00,6.357e-05,6.367e-05,6.330000000000001e-05,6.363e-05,126,162.16666666666666,6.229624999999999e-05
427,427,2019-01-18 17:38:00+00:00,2019-01-18 17:38:00+00:00,6.363e-05,6.458e-05,6.355e-05,6.457e-05,230,165.0,6.235041666666665e-05
428,428,2019-01-18 17:39:00+00:00,2019-01-18 17:39:00+00:00,6.462e-05,6.54e-05,6.462e-05,6.501e-05,404,171.45833333333334,6.246333333333332e-05
429,429,2019-01-18 17:40:00+00:00,2019-01-18 17:40:00+00:00,6.523e-05,6.526e-05,6.392e-05,6.475e-05,287,174.08333333333337,6.258583333333331e-05
430,430,2019-01-18 17:41:00+00:00,2019-01-18 17:41:00+00:00,6.477e-05,6.519e-05,6.459999999999997e-05,6.518e-05,212,177.5,6.270041666666664e-05
431,431,2019-01-18 17:42:00+00:00,2019-01-18 17:42:00+00:00,6.523e-05,6.523e-05,6.373e-05,6.4e-05,203,177.54166666666663,6.274958333333333e-05
432,432,2019-01-18 17:43:00+00:00,2019-01-18 17:43:00+00:00,6.401e-05,6.451e-05,6.363e-05,6.372e-05,181,179.625,6.278708333333331e-05
433,433,2019-01-18 17:44:00+00:00,2019-01-18 17:44:00+00:00,6.374e-05,6.398e-05,6.330000000000001e-05,6.375e-05,247,185.5,6.284916666666664e-05
434,434,2019-01-18 17:45:00+00:00,2019-01-18 17:45:00+00:00,6.374e-05,6.489e-05,6.369e-05,6.444e-05,173,183.75,6.297166666666665e-05
435,435,2019-01-18 17:46:00+00:00,2019-01-18 17:46:00+00:00,6.457e-05,6.508e-05,6.445e-05,6.487e-05,224,188.4583333333333,6.309208333333333e-05
436,436,2019-01-18 17:47:00+00:00,2019-01-18 17:47:00+00:00,6.487e-05,6.538e-05,6.426e-05,6.462e-05,192,192.54166666666663,6.322624999999997e-05
437,437,2019-01-18 17:48:00+00:00,2019-01-18 17:48:00+00:00,6.472e-05,6.474e-05,6.375e-05,6.375e-05,244,199.04166666666663,6.332083333333333e-05
438,438,2019-01-18 17:49:00+00:00,2019-01-18 17:49:00+00:00,6.379e-05,6.447e-05,6.379e-05,6.399e-05,85,198.375,6.342083333333333e-05
439,439,2019-01-18 17:50:00+00:00,2019-01-18 17:50:00+00:00,6.399e-05,6.427e-05,6.395e-05,6.426e-05,108,200.0,6.353791666666666e-05
440,440,2019-01-18 17:51:00+00:00,2019-01-18 17:51:00+00:00,6.435e-05,6.454e-05,6.385e-05,6.434e-05,165,203.0,6.363874999999999e-05
441,441,2019-01-18 17:52:00+00:00,2019-01-18 17:52:00+00:00,6.429e-05,6.429e-05,6.38e-05,6.394e-05,77,196.4583333333333,6.373166666666666e-05
442,442,2019-01-18 17:53:00+00:00,2019-01-18 17:53:00+00:00,6.394e-05,6.394e-05,6.282e-05,6.3e-05,191,200.25,6.380249999999998e-05
443,443,2019-01-18 17:54:00+00:00,2019-01-18 17:54:00+00:00,6.291e-05,6.391e-05,6.284e-05,6.379e-05,157,197.3333333333333,6.391249999999997e-05
444,444,2019-01-18 17:55:00+00:00,2019-01-18 17:55:00+00:00,6.376e-05,6.376e-05,6.330000000000001e-05,6.358e-05,93,196.16666666666663,6.396583333333333e-05
445,445,2019-01-18 17:56:00+00:00,2019-01-18 17:56:00+00:00,6.349e-05,6.373e-05,6.3e-05,6.3e-05,85,195.79166666666663,6.402041666666664e-05
446,446,2019-01-18 17:57:00+00:00,2019-01-18 17:57:00+00:00,6.298e-05,6.319e-05,6.23e-05,6.255e-05,206,199.16666666666663,6.401791666666664e-05
447,447,2019-01-18 17:58:00+00:00,2019-01-18 17:58:00+00:00,6.309e-05,6.31e-05,6.255e-05,6.288e-05,77,187.125,6.395791666666663e-05
448,448,2019-01-18 17:59:00+00:00,2019-01-18 17:59:00+00:00,6.29e-05,6.296e-05,6.26e-05,6.272e-05,57,173.66666666666663,6.391249999999996e-05
449,449,2019-01-18 18:00:00+00:00,2019-01-18 18:00:00+00:00,6.272e-05,6.338e-05,6.272e-05,6.314e-05,106,172.08333333333337,6.389499999999996e-05
450,450,2019-01-18 18:01:00+00:00,2019-01-18 18:01:00+00:00,6.314e-05,6.321e-05,6.26e-05,6.26e-05,78,170.08333333333334,6.385208333333329e-05
451,451,2019-01-18 18:02:00+00:00,2019-01-18 18:02:00+00:00,6.26e-05,6.26e-05,6.17e-05,6.224e-05,157,167.04166666666666,6.375499999999996e-05
452,452,2019-01-18 18:03:00+00:00,2019-01-18 18:03:00+00:00,6.218e-05,6.25e-05,6.174e-05,6.237e-05,161,156.91666666666666,6.364499999999996e-05
453,453,2019-01-18 18:04:00+00:00,2019-01-18 18:04:00+00:00,6.237e-05,6.302e-05,6.21e-05,6.295e-05,192,152.95833333333334,6.356999999999996e-05
454,454,2019-01-18 18:05:00+00:00,2019-01-18 18:05:00+00:00,6.304e-05,6.304e-05,6.231e-05,6.24e-05,90,147.875,6.345416666666663e-05
455,455,2019-01-18 18:06:00+00:00,2019-01-18 18:06:00+00:00,6.242e-05,6.289e-05,6.219e-05,6.222e-05,90,143.16666666666666,6.337999999999998e-05
456,456,2019-01-18 18:07:00+00:00,2019-01-18 18:07:00+00:00,6.228e-05,6.251e-05,6.185e-05,6.249e-05,80,138.95833333333334,6.332874999999997e-05
457,457,2019-01-18 18:08:00+00:00,2019-01-18 18:08:00+00:00,6.236e-05,6.24e-05,6.208e-05,6.238e-05,40,130.33333333333334,6.327166666666663e-05
458,458,2019-01-18 18:09:00+00:00,2019-01-18 18:09:00+00:00,6.237e-05,6.241e-05,6.222e-05,6.222e-05,68,125.95833333333331,6.317916666666663e-05
459,459,2019-01-18 18:10:00+00:00,2019-01-18 18:10:00+00:00,6.22e-05,6.222e-05,6.169e-05,6.17e-05,79,119.91666666666669,6.30470833333333e-05
460,460,2019-01-18 18:11:00+00:00,2019-01-18 18:11:00+00:00,6.169e-05,6.251e-05,6.168e-05,6.208e-05,96,115.91666666666669,6.294124999999997e-05
461,461,2019-01-18 18:12:00+00:00,2019-01-18 18:12:00+00:00,6.21e-05,6.218e-05,6.178e-05,6.214e-05,58,108.16666666666669,6.287416666666663e-05
462,462,2019-01-18 18:13:00+00:00,2019-01-18 18:13:00+00:00,6.218e-05,6.279e-05,6.214e-05,6.262e-05,78,107.875,6.281708333333328e-05
463,463,2019-01-18 18:14:00+00:00,2019-01-18 18:14:00+00:00,6.276e-05,6.277e-05,6.255e-05,6.262e-05,57,105.75,6.274874999999995e-05
464,464,2019-01-18 18:15:00+00:00,2019-01-18 18:15:00+00:00,6.262e-05,6.263e-05,6.17e-05,6.239e-05,88,102.54166666666669,6.266749999999998e-05
465,465,2019-01-18 18:16:00+00:00,2019-01-18 18:16:00+00:00,6.244e-05,6.246e-05,6.19e-05,6.233e-05,68,102.16666666666669,6.260041666666663e-05
466,466,2019-01-18 18:17:00+00:00,2019-01-18 18:17:00+00:00,6.224e-05,6.273e-05,6.213e-05,6.27e-05,84,97.70833333333331,6.258791666666662e-05
467,467,2019-01-18 18:18:00+00:00,2019-01-18 18:18:00+00:00,6.269e-05,6.269e-05,6.236e-05,6.24e-05,59,93.625,6.252999999999996e-05
468,468,2019-01-18 18:19:00+00:00,2019-01-18 18:19:00+00:00,6.235e-05,6.286e-05,6.23e-05,6.286e-05,58,92.16666666666669,6.249999999999996e-05
469,469,2019-01-18 18:20:00+00:00,2019-01-18 18:20:00+00:00,6.278e-05,6.291e-05,6.254e-05,6.272e-05,63,91.25,6.248833333333331e-05
470,470,2019-01-18 18:21:00+00:00,2019-01-18 18:21:00+00:00,6.27e-05,6.282e-05,6.25e-05,6.25e-05,43,84.45833333333333,6.248624999999997e-05
471,471,2019-01-18 18:22:00+00:00,2019-01-18 18:22:00+00:00,6.244e-05,6.269e-05,6.235e-05,6.256e-05,39,82.875,6.247291666666664e-05
